scenario_id,family_id,terminal_state,q_code,candidate_action_label,action_sequence,parameter_policy,rationale,confidence,label_status
8f4b11f22b07,F01,REPAIR,,REPAIR_F01_CMTROLE,parse_source -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""VECTOR_COPY|CAR_POSITIVE_CELL"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
1f5d4c8ae703,F01,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
2f961abe289e,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
074d6d40a2bd,F01,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
a50e1c3a0bec,F22,REPAIR,,REPAIR_F22_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
8d0eb1e6568d,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
aa8d3e1aa91e,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
813516d2a18d,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
07813c7bd929,F01,REPAIR,,REPAIR_F01_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
b87bc643651e,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
7eb32ca1865b,F01,REPAIR,,REPAIR_F01_BLQ_CMTROLE,parse_source -> canonicalize_blq -> assign_cmt_with_analyte_role -> assign_evid -> sort_records -> export_nonmem_ready,"{""analyte_role_declaration"": ""VECTOR_COPY|CAR_POSITIVE_CELL"", ""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_analyte_role_tagged""}",auto-derived per v5.1 label rules,HIGH,draft
bd6a2a7c9974,F01,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
3dd5041b00a6,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
fbccfb83ddfd,F01,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
be6417217a5c,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
9bb5c99640da,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
79b7e58aa25c,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
51796382748a,F22,QUARANTINE,Q16,QUARANTINE_ADDL_CONFLICT_Q16,parse_source -> flag_quarantine,"{""q_code"": ""Q16""}",auto-derived per v5.1 label rules,HIGH,draft
d229031be42e,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
346468e5d033,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
2e03e200aace,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
acc319dd690c,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
1eaec39c8db7,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
13ddd29229c6,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
10c084caed18,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
3ed9caf062c9,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
6664b3008d45,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
e3d75497df98,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
5197239d1073,F27,AUTO,,AUTO_F27_MRNA,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
2beabe47bfd5,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
6f35205913b9,F27,REPAIR,,REPAIR_F27_CMTM,parse_source -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
27a9edff3250,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
92252690e02b,F27,REPAIR,,REPAIR_F27_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
54ae37972164,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
2e0d616cb7c9,F27,REPAIR,,REPAIR_F27_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
d65f660b67de,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
146d339ebd8f,F27,REPAIR,,REPAIR_F27_BLQ_CMTM,parse_source -> canonicalize_blq -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
dd03ec83bb25,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
f5cc3c30df8f,F27,REPAIR,,REPAIR_F27_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
17e698682a9e,F27,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
211472a58ad9,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
cfdbf83b295d,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
6b52d7fa9afa,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
e8ea04387b84,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
16032671849d,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
e5db60cbef34,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
9eb512a43f15,F27,AUTO,,AUTO_F27_MRNA,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
26522f1fd485,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
760f921286bd,F27,REPAIR,,REPAIR_F27_CMTM,parse_source -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
b9f2ef9d7c7a,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
439344100c56,F27,REPAIR,,REPAIR_F27_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
8fa425540fdc,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
4cf410ef34a3,F27,REPAIR,,REPAIR_F27_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
e4dc0460d71e,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
43111566ac01,F27,REPAIR,,REPAIR_F27_BLQ_CMTM,parse_source -> canonicalize_blq -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
671d7bb61d82,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
8d48f68b803f,F27,REPAIR,,REPAIR_F27_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
b75f5e3e1e3a,F27,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
e0fbd153f0c9,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
ff347dd3b1c4,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
a7a75e693f8d,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
8357bf89c282,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
821f9bb0f09c,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
f5a571c9ee4a,F27,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
d66b9ea2a2d0,F01,AUTO,,AUTO_F01_SMALL_MOLECULE,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
e2db9b27d5cc,F01,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
2dd2e1e42fc2,F01,REPAIR,,REPAIR_F01_CMTM,parse_source -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
b763bf67c154,F01,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
677d692f8a82,F22,REPAIR,,REPAIR_F22_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
5056d9b98490,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
6d7a6733490b,F01,REPAIR,,REPAIR_F01_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
afbc7d102ba4,F01,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
422af6706f11,F01,REPAIR,,REPAIR_F01_BLQ_CMTM,parse_source -> canonicalize_blq -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
cc0c0635fd90,F01,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
51151840b05b,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
b33ff662ae14,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
5ef5dbc9e1f0,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
e062887c4bbd,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
cb7a6b33275a,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
d6037cf9d956,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
e24918cbc16d,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
a64c1ed80928,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
d7fd5cd9c01a,F01,AUTO,,AUTO_F01_SMALL_MOLECULE,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
abcd1dc0463f,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
12fcd8a5508c,F01,REPAIR,,REPAIR_F01_CMTM,parse_source -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
a4961d82b4bb,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
330106a5d1c8,F22,REPAIR,,REPAIR_F22_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
a5de19410e35,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
f44b18613370,F01,REPAIR,,REPAIR_F01_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
62fa9f76339f,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
ff03a985e007,F01,REPAIR,,REPAIR_F01_BLQ_CMTM,parse_source -> canonicalize_blq -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
83fcd627ca55,F01,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
e1ea47afa2f8,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
484628185cce,F22,QUARANTINE,Q15B,QUARANTINE_ADDL_CONFLICT_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
0644c2197c51,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
1e2d1eb09362,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
b2f22b758328,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
2c9df9bfc267,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
f041a99ed5dc,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
7b1a432db5fa,F22,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
5fb4dc235017,F01,AUTO,,AUTO_F01_MAB,parse_source -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,{},auto-derived per v5.1 label rules,HIGH,draft
daabd515c59e,F01,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
783040858a37,F01,REPAIR,,REPAIR_F01_CMTM,parse_source -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
252fbcfac87d,F01,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
9443c17d0a48,F22,REPAIR,,REPAIR_F22_DDIVP,parse_source -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
a59f904fbeed,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
c220f2cace04,F01,REPAIR,,REPAIR_F01_BLQ,parse_source -> canonicalize_blq -> assign_cmt_single -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3""}",auto-derived per v5.1 label rules,HIGH,draft
8ec022153300,F01,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
0e093f3a0d5d,F01,REPAIR,,REPAIR_F01_BLQ_CMTM,parse_source -> canonicalize_blq -> assign_cmt_multi -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""multi_with_rules""}",auto-derived per v5.1 label rules,HIGH,draft
a42bc53c09b9,F01,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
b91e250578b6,F22,REPAIR,,REPAIR_F22_BLQ_DDIVP,parse_source -> canonicalize_blq -> assign_cmt_ddi_victim_perpetrator -> assign_evid -> sort_records -> export_nonmem_ready,"{""blq_handling_policy"": ""M3"", ""cmt_analyte_policy"": ""ddi_dual_cmt"", ""dual_cmt_policy"": ""victim_low_perp_high""}",auto-derived per v5.1 label rules,HIGH,draft
291623639087,F22,QUARANTINE,Q15B,QUARANTINE_LEGACY_FLAG_UNDOC_Q15B,parse_source -> flag_quarantine,"{""q_code"": ""Q15B""}",auto-derived per v5.1 label rules,HIGH,draft
442ad0ae7d8a,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
69c0ac014255,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
92bca8eb28f4,F01,QUARANTINE,Q15A,QUARANTINE_BIO_FINAL_FLAG_Q15A,parse_source -> flag_quarantine,"{""q_code"": ""Q15A""}",auto-derived per v5.1 label rules,HIGH,draft
